easting,northing,height,dz_dx,dz_dy,tangent_x,tangent_y,tangent_derivative
3.332298978291429230e+05,4.979951749560223892e+06,2.111574000000000069e+03,1.739431361669868670e-01,-3.300165887246031549e-01,-2.106931929313985985e-01,9.775522382217598505e-01,-3.592570897055692991e-01
3.332295311196891125e+05,4.979953426558497362e+06,2.110929000000000087e+03,1.746115988255108886e-01,-3.212294057842609574e-01,-2.230972372042565322e-01,9.747961954951545049e-01,-3.520885679214562636e-01
3.332291325690153171e+05,4.979955093271111138e+06,2.110231999999999971e+03,1.748323062880540457e-01,-3.084024425458797292e-01,-2.523529944980879569e-01,9.676352443807779702e-01,-3.425405288873085152e-01
3.332286700459516142e+05,4.979956728303729557e+06,2.109547999999999774e+03,1.701188941621550321e-01,-3.010760031940368231e-01,-2.953031428988169838e-01,9.554036077983382169e-01,-3.378857437856423451e-01
3.332281280644536018e+05,4.979958343176523224e+06,2.108898999999999887e+03,1.657278248505196228e-01,-2.933997197415234570e-01,-3.428058468818870330e-01,9.394062759762638048e-01,-3.324340054446394688e-01
3.332274987366566784e+05,4.979959938095256686e+06,2.108206999999999880e+03,1.549184477587908504e-01,-2.842363747001567242e-01,-4.148747026398133531e-01,9.098785529451314247e-01,-3.228923262538985761e-01
3.332267020244343439e+05,4.979961470682782121e+06,2.107539999999999964e+03,1.499049496595180886e-01,-2.819068436565807523e-01,-5.140599659986988534e-01,8.577542488133862442e-01,-3.188669262410117056e-01
3.332256984883082332e+05,4.979962941967901774e+06,2.106972999999999956e+03,1.473610662716273445e-01,-2.807034930806162620e-01,-6.047632708793502232e-01,7.964052901602987067e-01,-3.126723072945756243e-01
3.332245576707840664e+05,4.979964294555648230e+06,2.106501000000000204e+03,1.475005915190552575e-01,-2.806551354026315948e-01,-6.835038441961036604e-01,7.299469124320948632e-01,-3.056805708698359103e-01
3.332232871700221440e+05,4.979965517131674103e+06,2.106110000000000127e+03,1.494783239966595012e-01,-2.821529730628318244e-01,-7.457824545009408279e-01,6.661895605295480305e-01,-2.994456764917489688e-01
3.332219042106596753e+05,4.979966664827868342e+06,2.105753000000000156e+03,1.488131587979743820e-01,-2.798142954499641677e-01,-7.916800781822442845e-01,6.109358835502753937e-01,-2.887610070124487782e-01
3.332190083198904758e+05,4.979968819100686349e+06,2.105005999999999858e+03,1.395702382557433008e-01,-2.761210018917381603e-01,-8.048360260665090582e-01,5.934972376898391966e-01,-2.762082078058057388e-01
3.332175441647602711e+05,4.979969879986128770e+06,2.104556999999999789e+03,1.380444295290855494e-01,-2.770161905629331955e-01,-8.075860435909458790e-01,5.897497623544438738e-01,-2.748529872359865012e-01
3.332161036738236435e+05,4.979970940254637972e+06,2.104021999999999935e+03,1.399281582168958593e-01,-2.793032080031209730e-01,-8.046245353390943933e-01,5.937839313507453642e-01,-2.784353861730932689e-01
3.332146865572899114e+05,4.979971988797535188e+06,2.103422000000000025e+03,1.420931402363382612e-01,-2.796433623639880128e-01,-7.921736025586075813e-01,6.102958163131362301e-01,-2.832276089103657468e-01
3.332133258156551747e+05,4.979973080335061066e+06,2.102809999999999945e+03,1.461042790131393265e-01,-2.815162355466209743e-01,-7.622137378561882892e-01,6.473254342471781442e-01,-2.935953080462356812e-01
3.332120532903067069e+05,4.979974225152784027e+06,2.102186000000000149e+03,1.483961180577739736e-01,-2.830442378222601807e-01,-7.164400377394688491e-01,6.976486739927685310e-01,-3.037823576196959086e-01
3.332108625422663172e+05,4.979975478999740444e+06,2.101559000000000196e+03,1.449427832755144641e-01,-2.910719923312640178e-01,-6.560052965502957134e-01,7.547562857624694477e-01,-3.147716493469059351e-01
3.332097696371366619e+05,4.979976852573010139e+06,2.100954999999999927e+03,1.435361037705709109e-01,-2.903724116327961458e-01,-5.919490472337953779e-01,8.059753876384824212e-01,-3.189990768959045098e-01
3.332087815934492392e+05,4.979978312340781093e+06,2.100291999999999916e+03,1.533133948094143328e-01,-2.878061494663531339e-01,-4.779665225512885751e-01,8.783780526175666292e-01,-3.260812752772040968e-01
3.332072538946549175e+05,4.979981475852837786e+06,2.099130999999999858e+03,1.589553689313555618e-01,-2.914974226172925564e-01,-3.896928609945189970e-01,9.209448811356228948e-01,-3.303968317129221677e-01
3.332067221272889292e+05,4.979983179391240701e+06,2.098623000000000047e+03,1.632655400197293438e-01,-2.910366334933369159e-01,-2.591114344494385713e-01,9.658474333648946475e-01,-3.234009537453732541e-01
3.332063259032965871e+05,4.979984934974869713e+06,2.098139000000000124e+03,1.667302414833361779e-01,-2.906777108250085950e-01,-1.719890140690384650e-01,9.850988676470804339e-01,-3.150220536321731712e-01
3.332061040824141819e+05,4.979986719357497059e+06,2.097746000000000095e+03,1.669828082990750806e-01,-2.910286148071936085e-01,-8.908228957644286072e-02,9.960242696259057338e-01,-3.047467743867598999e-01
3.332060020289144013e+05,4.979988556196848862e+06,2.097396000000000186e+03,1.657837212024455553e-01,-2.889809858818931376e-01,-5.572020381738021499e-02,9.984464226419711430e-01,-2.977695343003302075e-01
3.332058996857185266e+05,4.979990381927545182e+06,2.096974000000000160e+03,1.640788755885048689e-01,-2.854101885741993083e-01,-6.240414887497459928e-02,9.980509617264993194e-01,-2.950931157724846488e-01
3.332057736789872288e+05,4.979992208275573328e+06,2.096452000000000226e+03,1.632191174697394109e-01,-2.765589808124022109e-01,-7.156033999971403436e-02,9.974362725202675639e-01,-2.875299744941144930e-01
3.332056392048987327e+05,4.979994012612055056e+06,2.095862000000000080e+03,1.623262542470599035e-01,-2.681534014866707172e-01,-7.929067931526487256e-02,9.968515376793696259e-01,-2.801800895758928545e-01
3.332054883755836636e+05,4.979995795142768882e+06,2.095255999999999858e+03,1.575639034557093088e-01,-2.590485607097669507e-01,-1.381554305355098267e-01,9.904105598253423182e-01,-2.783327389532884721e-01
3.332049077439063112e+05,4.979999256319726817e+06,2.094039999999999964e+03,1.426909107830370560e-01,-2.440905676328986862e-01,-2.129529813563671159e-01,9.770624482250021003e-01,-2.688781824637335727e-01
3.332043675115355290e+05,4.980000937846872024e+06,2.093472000000000207e+03,1.351040601222148474e-01,-2.405508874623768778e-01,-3.647973944065878715e-01,9.310869245318421639e-01,-2.732593951070847460e-01
3.332036052600445691e+05,4.980002580701182596e+06,2.092976000000000113e+03,1.280159485263083763e-01,-2.384732236881240419e-01,-4.794683013974956887e-01,8.775591991170740291e-01,-2.706539605823152783e-01
3.332026423347492237e+05,4.980004095396087505e+06,2.092572000000000116e+03,1.221226419816043574e-01,-2.346296270641065884e-01,-5.811543379403508736e-01,8.137933616668991954e-01,-2.619121361034959516e-01
3.332015263526992057e+05,4.980005491805663332e+06,2.092237000000000080e+03,1.182720454134960769e-01,-2.339087468578421869e-01,-6.515839106255251201e-01,7.585765666127234352e-01,-2.545018559603120512e-01
3.332002982022614451e+05,4.980006824444403872e+06,2.091905000000000200e+03,1.170494381824014468e-01,-2.364490690440800846e-01,-6.998475606941171323e-01,7.142922313664724632e-01,-2.508104969245915639e-01
3.331989891450883588e+05,4.980008081380575895e+06,2.091585999999999785e+03,1.152860110527011150e-01,-2.371755409341120280e-01,-7.379951198895379205e-01,6.748060484459416086e-01,-2.451280031142015481e-01
3.331976076486568199e+05,4.980009284625775181e+06,2.091286999999999807e+03,1.132074964933006828e-01,-2.385632982473075425e-01,-7.567624595023150214e-01,6.536899723018603225e-01,-2.416176193038928333e-01
3.331962024891788606e+05,4.980010488488647155e+06,2.090965000000000146e+03,1.089696501504407444e-01,-2.394688732707124790e-01,-7.602361845895934112e-01,6.496467837530311984e-01,-2.384128543957144686e-01
3.331934614235705230e+05,4.980012827711261809e+06,2.090034000000000106e+03,1.088024751025817999e-01,-2.491774829941999503e-01,-7.583989361003250496e-01,6.517906517601299576e-01,-2.449272354076184044e-01
3.331921339848815696e+05,4.980013985082512721e+06,2.089460999999999785e+03,1.089827200321989431e-01,-2.522062977653624083e-01,-7.405835162560763241e-01,6.719643260246677130e-01,-2.501844409096758426e-01
3.331908629209253704e+05,4.980015185448154807e+06,2.088856999999999971e+03,1.102025849369053651e-01,-2.569512341192327076e-01,-7.021813386554308645e-01,7.119981514330406824e-01,-2.603310023156171771e-01
3.331896809424015810e+05,4.980016472419636324e+06,2.088278999999999996e+03,1.101313563318780109e-01,-2.589577838291061140e-01,-6.466476807811202265e-01,7.627888154269164556e-01,-2.687462873258714136e-01
3.331885886289690970e+05,4.980017868214240298e+06,2.087733999999999924e+03,1.111189156818188084e-01,-2.598879327715746257e-01,-5.857434833061628821e-01,8.104964970710010208e-01,-2.757254398750573765e-01
3.331876011766619049e+05,4.980019350202991627e+06,2.087166999999999916e+03,1.120986864190856580e-01,-2.586551353441803314e-01,-5.147270337978517851e-01,8.573541162656567183e-01,-2.794592693337150102e-01
3.331867580246712896e+05,4.980020917356847785e+06,2.086695000000000164e+03,1.124771881305007132e-01,-2.562305563419788879e-01,-4.181596456571484155e-01,9.083735524242700921e-01,-2.797864818371730289e-01
3.331861146776556270e+05,4.980022579343816265e+06,2.086311999999999898e+03,1.147291232821230911e-01,-2.531208342340465212e-01,-3.128220019285325448e-01,9.498117682517021043e-01,-2.763069411698048650e-01
3.331856316963012796e+05,4.980024337192838080e+06,2.085943999999999960e+03,1.163614631096074187e-01,-2.496984346139137223e-01,-2.288276992151762057e-01,9.734669404103503121e-01,-2.696998970495435577e-01
3.331848500530601013e+05,4.980027959244239144e+06,2.085219000000000051e+03,1.169524255823445463e-01,-2.402824090396357137e-01,-2.044138899566766698e-01,9.788845496751797937e-01,-2.591154380207869590e-01
3.331844950169130461e+05,4.980029780452546664e+06,2.084809000000000196e+03,1.169446388937788600e-01,-2.333197996731363189e-01,-1.919826066372098405e-01,9.813983282789828788e-01,-2.514309979606780265e-01
3.331841396911697229e+05,4.980031590552220121e+06,2.084360000000000127e+03,1.146798999862739671e-01,-2.265829120187353163e-01,-1.959801789218303392e-01,9.806078571323847415e-01,-2.446639711355552971e-01
3.331837758981612278e+05,4.980033378640394658e+06,2.083865999999999985e+03,1.115679702906238746e-01,-2.218663353063059229e-01,-2.076035449134217836e-01,9.782130484405637816e-01,-2.401944503374466300e-01
3.331833805540906033e+05,4.980035167551816441e+06,2.083355000000000018e+03,1.106033328852723679e-01,-2.199558243535676139e-01,-2.274439019961929931e-01,9.737911847232680884e-01,-2.393470963892538605e-01
3.331829451914796373e+05,4.980036935274960473e+06,2.082833000000000084e+03,1.035065854456785339e-01,-2.119397180565828764e-01,-2.557368127440315941e-01,9.667464417351242512e-01,-2.313624125534425591e-01
3.331824537448710762e+05,4.980038671112784185e+06,2.082291999999999916e+03,1.000440976421853034e-01,-2.032634199156864996e-01,-2.981235671937618181e-01,9.545272854579206490e-01,-2.238459837107829864e-01
3.331818670650452841e+05,4.980040387202993035e+06,2.081755000000000109e+03,9.526771977091244570e-02,-1.960401146534261341e-01,-3.674485074158558295e-01,9.300438669212650611e-01,-2.173318877386943848e-01
3.331811135820258642e+05,4.980042063180542551e+06,2.081277999999999793e+03,1.056955968296868359e-01,-1.970915798459497159e-01,-4.948625130891667334e-01,8.689712844157017058e-01,-2.235717119558529586e-01
3.331791424575874116e+05,4.980045171573559754e+06,2.080485999999999876e+03,9.995615202719024261e-02,-1.949870109171692456e-01,-5.719163311373500758e-01,8.203119590609373457e-01,-2.171167326588973046e-01
3.331779560776997823e+05,4.980046592057265341e+06,2.080170000000000073e+03,9.769968658693202468e-02,-1.956229328918286103e-01,-6.687146380269707313e-01,7.435191543520970336e-01,-2.107826081869381696e-01
3.331766648380004335e+05,4.980047926347442903e+06,2.079902000000000044e+03,9.353046224604952275e-02,-1.924271881498961778e-01,-7.114403291430495546e-01,7.027465105347940888e-01,-2.017688778495928537e-01
3.331753090471035102e+05,4.980049206741081551e+06,2.079644999999999982e+03,9.342896768630157278e-02,-2.090737977047425755e-01,-7.415899105690529902e-01,6.708534896251072688e-01,-2.095438665704436043e-01
3.331738811070589582e+05,4.980050444552706555e+06,2.079405000000000200e+03,8.926302650547081330e-02,-2.079948629055957676e-01,-7.603147683798054945e-01,6.495548113774254340e-01,-2.029720612645051769e-01
3.331724368122366723e+05,4.980051660558966920e+06,2.079146000000000186e+03,8.361111316601155252e-02,-2.067398247606000439e-01,-7.710761130531936791e-01,6.367429841614107300e-01,-1.961106651111704791e-01
3.331709758727675071e+05,4.980052843651214615e+06,2.078813000000000102e+03,8.000335182049934935e-02,-2.047441259782283585e-01,-7.740358108769590517e-01,6.331418194054539983e-01,-1.915575277336898363e-01
3.331695309993091505e+05,4.980054037440834567e+06,2.078403999999999996e+03,7.902060690442157254e-02,-2.024232702167566289e-01,-7.628660562720475102e-01,6.465565560629118469e-01,-1.911602312117381963e-01
3.331681340329350205e+05,4.980055252213189378e+06,2.077960000000000036e+03,7.801778782016526026e-02,-1.984812423055697383e-01,-7.222262655436748613e-01,6.916568667763207667e-01,-1.936274097102788638e-01
3.331655574204339646e+05,4.980057842831535265e+06,2.077027999999999793e+03,7.611271347051143388e-02,-1.922600565993112520e-01,-6.837362910413405936e-01,7.297291855976647534e-01,-1.923387989345961002e-01
3.331643865317145828e+05,4.980059251797604375e+06,2.076545000000000073e+03,7.666635941278626687e-02,-1.952718207675316620e-01,-6.088942411426776502e-01,7.932514122920191202e-01,-2.015813523404988150e-01
3.331633283916673390e+05,4.980060746751621366e+06,2.076108999999999924e+03,6.700248367042876962e-02,-2.048650513409163987e-01,-5.353634541133232005e-01,8.446217922832987002e-01,-2.089041679317470979e-01
3.331624306168999756e+05,4.980062337567212991e+06,2.075789999999999964e+03,7.119100177298012810e-02,-1.941875471903654615e-01,-4.438562482246352636e-01,8.960980029617021669e-01,-2.056096441916261119e-01
3.331617162909562467e+05,4.980064001409483142e+06,2.075518000000000029e+03,7.488383433046241766e-02,-1.885924718435336156e-01,-3.626322467121466664e-01,9.319323224593621946e-01,-2.029107133691719356e-01
3.331611065358365886e+05,4.980065740336690098e+06,2.075224000000000160e+03,8.321659695183626637e-02,-1.789685010360200224e-01,-3.146482399846943223e-01,9.492083465048830604e-01,-1.960623507132689680e-01
3.331605528652354842e+05,4.980067511149136350e+06,2.074923999999999978e+03,9.655092104260375174e-02,-1.820740569815490761e-01,-2.733656098553454150e-01,9.619102054497681298e-01,-2.015325949711013476e-01
3.331600944281569682e+05,4.980069301708973013e+06,2.074639999999999873e+03,1.005411657625326916e-01,-1.762722548293094160e-01,-2.217359145874052417e-01,9.751067552745632527e-01,-1.941778537955779760e-01
3.331597315144117456e+05,4.980071123124842532e+06,2.074393000000000029e+03,1.037472380597039417e-01,-1.748967606111652140e-01,-1.801819114359287655e-01,9.836333050437521264e-01,-1.907276543412021463e-01
3.331590857249788241e+05,4.980074808332989924e+06,2.073782000000000153e+03,1.057827354354343302e-01,-1.684711828538896228e-01,-1.720214073967916424e-01,9.850932115273289824e-01,-1.841567135952318912e-01
3.331587701386058470e+05,4.980076628513935953e+06,2.073373999999999796e+03,1.093013878415315665e-01,-1.679403523591700420e-01,-1.740776674446737338e-01,9.847319258036786316e-01,-1.844031572427133336e-01
3.331584460849055904e+05,4.980078426683410071e+06,2.072909999999999854e+03,1.098302318636303621e-01,-1.623915460737787031e-01,-1.882078051694134058e-01,9.821292288051058916e-01,-1.801603907902107615e-01
3.331580893207918853e+05,4.980080181241592392e+06,2.072405999999999949e+03,1.114390443640927014e-01,-1.600808112960987739e-01,-2.244698146479761347e-01,9.744810425615797467e-01,-1.810104175188813058e-01
3.331576449217862682e+05,4.980081904738011770e+06,2.071891000000000076e+03,1.122869693139744579e-01,-1.597472723475244771e-01,-2.979619396446486213e-01,9.545777509051837084e-01,-1.859484351243487210e-01
3.331570258326237090e+05,4.980083588328232057e+06,2.071413000000000011e+03,1.157959701312867573e-01,-1.615688681206988442e-01,-3.962363625280372337e-01,9.181485419095049005e-01,-1.942267946832150205e-01
3.331562232959868852e+05,4.980085198892153800e+06,2.071010999999999967e+03,1.208525198730150685e-01,-1.651551356391796899e-01,-4.948718153029120770e-01,8.689659869170948125e-01,-2.033207013286166820e-01
3.331552522178260842e+05,4.980086702692165039e+06,2.070672999999999774e+03,1.262659107303910067e-01,-1.694357149457718092e-01,-5.884698935286919452e-01,8.085191305159884489e-01,-2.112957039701268136e-01
3.331541201960677281e+05,4.980088088413838297e+06,2.070351000000000113e+03,1.334869559965905228e-01,-1.764165696262390004e-01,-6.955839712912101902e-01,7.184448057316226155e-01,-2.195969550606460263e-01
3.331515091531624785e+05,4.980090568775163032e+06,2.069818000000000211e+03,1.326950485454371498e-01,-1.797523437691330717e-01,-7.454675741319986004e-01,6.665418935954086077e-01,-2.187323235325856485e-01
3.331500862160229008e+05,4.980091695300027728e+06,2.069574999999999818e+03,1.296729293296101093e-01,-1.791367830924076587e-01,-7.878791365985070572e-01,6.158299003075369260e-01,-2.124843828736227014e-01
3.331486548118169885e+05,4.980092799813738093e+06,2.069311999999999898e+03,1.243668437471155963e-01,-1.775309721598374579e-01,-7.955148135246102870e-01,6.059341395423306631e-01,-2.065077433699155640e-01
3.331472149405331584e+05,4.980093882316301577e+06,2.068965999999999894e+03,1.168604394591187950e-01,-1.734465984494045765e-01,-8.015742934720855306e-01,5.978951848315278150e-01,-1.973752102325871116e-01
3.331457668920700671e+05,4.980094953916389495e+06,2.068521000000000186e+03,1.117688289810784275e-01,-1.711060686674046039e-01,-7.977475348062539329e-01,6.029916008623541490e-01,-1.923388300508593052e-01
3.331443664605135564e+05,4.980096035390365869e+06,2.068014000000000124e+03,1.071122714834560757e-01,-1.710129055408342591e-01,-7.752767969076828081e-01,6.316216337148083948e-01,-1.910571095292178945e-01
3.331430463565113023e+05,4.980097170349437743e+06,2.067496000000000095e+03,1.047075308584387854e-01,-1.732452308199182722e-01,-7.314963887776604334e-01,6.818453147197257591e-01,-1.947196296328721210e-01
3.331418390008077840e+05,4.980098391296129674e+06,2.067010000000000218e+03,9.996318889610868175e-02,-1.726341065531772356e-01,-6.703973831942642292e-01,7.420022564698055545e-01,-1.951099568578115173e-01
3.331407525710613700e+05,4.980099709133183584e+06,2.066547999999999774e+03,9.885051867180595642e-02,-1.771387543796095476e-01,-5.501768620741618321e-01,8.350481545624951485e-01,-2.023046581234496100e-01
3.331390146387462155e+05,4.980102678060059436e+06,2.065840000000000146e+03,1.110594362444246169e-01,-1.848047551574011904e-01,-4.562006191757244089e-01,8.898769550132680228e-01,-2.151188763714541041e-01
3.331384017050230177e+05,4.980104294794456102e+06,2.065577000000000226e+03,1.171505551404767032e-01,-1.893954441448831294e-01,-3.149333731353756716e-01,9.491137816329370258e-01,-2.166524457114719082e-01
3.331379170049532549e+05,4.980105985995797440e+06,2.065327000000000226e+03,1.226679100294747055e-01,-1.904133989607758592e-01,-2.459357402509741441e-01,9.692861350845813906e-01,-2.147334908051476421e-01
3.331375357155425008e+05,4.980107707846970297e+06,2.065059999999999945e+03,1.259860206709420560e-01,-1.933735105474944649e-01,-1.928127580098180638e-01,9.812355682243929511e-01,-2.140366786178626579e-01
3.331372341735083610e+05,4.980109460965543985e+06,2.064786999999999807e+03,1.283513304622175000e-01,-1.968088603810959070e-01,-1.581943754983340944e-01,9.874079904278130204e-01,-2.146350998941367605e-01
3.331369723602711456e+05,4.980111224163493142e+06,2.064503999999999905e+03,1.291999043105028500e-01,-2.011102969510863703e-01,-1.430811626100717548e-01,9.897109582631437030e-01,-2.175271372299018569e-01
3.331367260327507975e+05,4.980112975841065869e+06,2.064137999999999920e+03,1.253520777911097117e-01,-2.021582570150035341e-01,-1.446642634890386026e-01,9.894807986359179797e-01,-2.181656796125224229e-01
3.331364633500877535e+05,4.980114705713052303e+06,2.063722000000000207e+03,1.231238801285552548e-01,-2.050404754864659229e-01,-1.550805777270015395e-01,9.879018242780298609e-01,-2.216539822462407772e-01
3.331361846022196114e+05,4.980116424888118170e+06,2.063259000000000015e+03,1.235643811750999493e-01,-2.092051656266822324e-01,-1.805492075032488763e-01,9.835659528826468101e-01,-2.280765291743733214e-01
3.331355304248527391e+05,4.980119787948030978e+06,2.062215000000000146e+03,1.184252224342552395e-01,-2.230296707990966354e-01,-2.102292610693265451e-01,9.776521149111502273e-01,-2.429418763489985533e-01
3.331351076690674527e+05,4.980121433068085462e+06,2.061653999999999996e+03,1.158414886664925064e-01,-2.287100805258638625e-01,-3.005474465480234003e-01,9.537668647911097253e-01,-2.529519600723115214e-01
3.331345026261975290e+05,4.980123049597105943e+06,2.061117999999999938e+03,1.117104330079432967e-01,-2.366246734735328039e-01,-4.053822248786587701e-01,9.141472812148097038e-01,-2.615952257990905583e-01
3.331337062489159871e+05,4.980124593306356110e+06,2.060652000000000044e+03,1.101914714559356911e-01,-2.437056402078678352e-01,-4.979109818131761123e-01,8.672281442560768605e-01,-2.662139338422718771e-01
3.331327661535539664e+05,4.980126074069357477e+06,2.060202999999999975e+03,1.079708799473851066e-01,-2.452562721608791407e-01,-5.741552630395795331e-01,8.187464405565079151e-01,-2.627947488326837222e-01
3.331316972457908560e+05,4.980127458148435690e+06,2.059791000000000167e+03,1.090317359778288642e-01,-2.481301602461497557e-01,-6.443931030805142290e-01,7.646944021648555134e-01,-2.600030432295077909e-01
3.331305153010780341e+05,4.980128745131912641e+06,2.059454000000000178e+03,1.089067398765373867e-01,-2.487868228697441841e-01,-7.065858884159864628e-01,7.076272905219183063e-01,-2.530003109350253965e-01
3.331292127216532826e+05,4.980129946334390901e+06,2.059139000000000124e+03,1.051343342717324936e-01,-2.422904420429148886e-01,-7.486076942778286947e-01,6.630132125893366535e-01,-2.393461359271596423e-01
3.331278382835038938e+05,4.980131116064025089e+06,2.058858999999999924e+03,1.025195453996654293e-01,-2.366909151566431169e-01,-7.766712644576843072e-01,6.299061413938602527e-01,-2.287170460264877359e-01
3.331249924366388586e+05,4.980133369125436060e+06,2.058282999999999902e+03,8.898351140953807137e-02,-2.238891254288309374e-01,-7.870744877033727382e-01,6.168579664772704252e-01,-2.081444422851125853e-01
3.331235686440985883e+05,4.980134462330639362e+06,2.057896000000000186e+03,7.772853189941596186e-02,-2.146423509058034973e-01,-7.892514394293556057e-01,6.140701632213457772e-01,-1.931528191412847650e-01
3.331221688051093370e+05,4.980135566027193330e+06,2.057460999999999785e+03,7.125892184149380804e-02,-2.111081434266922352e-01,-7.747151578898033852e-01,6.323103859148423433e-01,-1.886912385253877167e-01
3.331208250503920717e+05,4.980136701608879492e+06,2.057003999999999905e+03,6.967490230804096463e-02,-2.110792766409430865e-01,-7.460645310435671806e-01,6.658736483138089080e-01,-1.925341013362994735e-01
3.331195771084059961e+05,4.980137879154901952e+06,2.056554000000000087e+03,7.147761921353155967e-02,-2.147419335193628542e-01,-7.047949246833983272e-01,7.094111037617912841e-01,-2.027173753320619942e-01
3.331184100736132823e+05,4.980139132402976044e+06,2.056090000000000146e+03,8.084452190765473167e-02,-2.249287052361225447e-01,-6.550828339626107999e-01,7.555570664400635961e-01,-2.229063312079853643e-01
3.331173090405089315e+05,4.980140495090838522e+06,2.055639999999999873e+03,8.533833201139276459e-02,-2.252560733214627742e-01,-5.920584282794603137e-01,8.058950412449845668e-01,-2.320580312227394915e-01
3.331163368207189487e+05,4.980141954462669790e+06,2.055259000000000015e+03,9.033823665527399016e-02,-2.207923364209115058e-01,-5.012469030665550607e-01,8.653043061063474539e-01,-2.363343208122457018e-01
3.331155568057297496e+05,4.980143519979950972e+06,2.054911000000000058e+03,9.347603034429893820e-02,-2.105857215911230707e-01,-3.736355910651418810e-01,9.275755737886817176e-01,-2.302601433847048240e-01
3.331143502146848477e+05,4.980146886346237734e+06,2.054349000000000160e+03,1.047920355174988549e-01,-1.915247837625326799e-01,-3.124866244957245631e-01,9.499221597116619398e-01,-2.146797456829133699e-01
3.331138748625200242e+05,4.980148632887195796e+06,2.054101999999999862e+03,1.133242619920593608e-01,-1.861620533368937014e-01,-2.536990924526196234e-01,9.672831904301434358e-01,-2.088216873089854264e-01
3.331134313513654633e+05,4.980150389713295735e+06,2.053813000000000102e+03,1.190088784423220386e-01,-1.830738460958687419e-01,-2.476119246594152001e-01,9.688592956495076791e-01,-2.068408150229515130e-01
3.331129796628343174e+05,4.980152135636662133e+06,2.053447000000000116e+03,1.225372640289747739e-01,-1.792576349676161251e-01,-2.533278257546755508e-01,9.673804901373651566e-01,-2.044524374462241556e-01
3.331125197969302535e+05,4.980153870657300577e+06,2.053012000000000171e+03,1.237557152201246152e-01,-1.765434393478330921e-01,-2.628505027696766971e-01,9.648365733085205731e-01,-2.028648190266945928e-01
3.331120432860285509e+05,4.980155572763770819e+06,2.052532000000000153e+03,1.240485988108865900e-01,-1.695706297452030387e-01,-2.855694204335649800e-01,9.583580260598008049e-01,-1.979338604683508474e-01
3.331115182894472964e+05,4.980157231671000831e+06,2.052072999999999865e+03,1.241745719599201547e-01,-1.618287472613047229e-01,-3.270861461892015098e-01,9.449945253656744093e-01,-1.935430624057823124e-01
3.331109056588084204e+05,4.980158859517145902e+06,2.051603999999999814e+03,1.225051952794508348e-01,-1.476667417559240914e-01,-3.866384648721341022e-01,9.222313687363488111e-01,-1.835481220081107145e-01
3.331101659557989915e+05,4.980160457331727259e+06,2.051164000000000215e+03,1.259188767189022840e-01,-1.434065846497453445e-01,-4.985321524160519768e-01,8.668712090082461019e-01,-1.870896480555540031e-01
3.331082705925088376e+05,4.980163441494653001e+06,2.050396999999999935e+03,1.326997706254779419e-01,-1.557620617274067254e-01,-5.735100815865915580e-01,8.191985023903187724e-01,-2.037047039742598264e-01
3.331071298377308995e+05,4.980164794105315581e+06,2.050101999999999862e+03,1.298696111584753121e-01,-1.655342511752910251e-01,-6.746966368478352072e-01,7.380951484911821847e-01,-2.098026175789624581e-01
3.331058763362241443e+05,4.980166060729508288e+06,2.049878999999999905e+03,1.258247490604625096e-01,-1.708463046703513899e-01,-7.241130003664629777e-01,6.896813486678314842e-01,-2.089408463824919959e-01
3.331045498163130251e+05,4.980167251446435228e+06,2.049679000000000087e+03,1.114088199791802153e-01,-1.594785709467604062e-01,-7.570312210889865723e-01,6.533787035835481039e-01,-1.885398569634730848e-01
3.331031669232865097e+05,4.980168399170332588e+06,2.049500000000000000e+03,1.065096320886407266e-01,-1.551264291931025441e-01,-7.751680537018358352e-01,6.317550858680188730e-01,-1.805647748019378884e-01
3.331017597877810476e+05,4.980169525294933468e+06,2.049309000000000196e+03,1.027212109176042359e-01,-1.515966456284354724e-01,-7.831120814383052409e-01,6.218805897480360612e-01,-1.747172326767836847e-01
3.331003444751125062e+05,4.980170640517103486e+06,2.049135000000000218e+03,1.005428550313570285e-01,-1.514633808536630932e-01,-7.861779816684782984e-01,6.180001465531199667e-01,-1.726489704047334817e-01
3.330989367605971638e+05,4.980171744425021112e+06,2.048903999999999996e+03,9.674361786795403206e-02,-1.525278730986386333e-01,-7.869026949814648120e-01,6.170771010424125347e-01,-1.702492713824229065e-01
3.330975290465657599e+05,4.980172848333262838e+06,2.048619000000000142e+03,9.297716645074656505e-02,-1.536233569284391753e-01,-7.784485400100016328e-01,6.277084279793422317e-01,-1.688086153563105318e-01
3.330947623959226185e+05,4.980175110458551906e+06,2.048030999999999949e+03,8.718246875757836023e-02,-1.537614280332254280e-01,-7.680873337352528418e-01,6.403451005164872978e-01,-1.654241270659597141e-01
3.330934271222835523e+05,4.980176268057819456e+06,2.047703999999999951e+03,8.952740283517066078e-02,-1.561007569501680348e-01,-7.470295399309144768e-01,6.647908441537128121e-01,-1.706539685371029624e-01
3.330921242697751150e+05,4.980177458159700036e+06,2.047375999999999976e+03,9.557860251832436815e-02,-1.569914685419489531e-01,-7.295014564705325499e-01,6.839792577318201117e-01,-1.771036378680863610e-01
3.330908538384012645e+05,4.980178680764174089e+06,2.047022999999999911e+03,1.042170476963594355e-01,-1.590759980390491490e-01,-7.130686632239333633e-01,7.010942030341092979e-01,-1.858411709530306266e-01
